ID_Customer,PC1,PC2,cluster,cohort_ML
C00293,-0.5023671470203795,3.9588565319609437,0,Emerging
C00294,-0.11852902654852612,-0.7158758679510566,0,Emerging
C00295,2.062179969397683,-0.9814732248199726,0,Emerging
C00296,2.7818097839477014,-1.7222163439050737,0,Emerging
C00297,1.829175698930986,-1.3414784119796919,0,Emerging
C00298,-4.387031426840495,-1.7605501328648514,0,Emerging
C00299,-1.444796029206447,-2.375337218903254,0,Emerging
C00300,1.110465994078629,0.15623425306816613,0,Emerging
C00301,-0.2324040365938513,-1.3611116574232536,0,Emerging
C00302,-2.0344551417744583,-3.5782942783817933,0,Emerging
C00303,-0.5841116298413254,0.6803310889939991,0,Emerging
C00304,2.19949747943591,0.22525620394430734,0,Emerging
C00305,7.174655748513087,1.7930342492462088,4,Core
C00306,6.807996657574917,-0.32706130839960185,4,Core
C00307,-4.14156499292872,-0.8243518207490734,0,Emerging
C00308,0.5408355745690268,-0.3244916552338491,0,Emerging
C00309,-3.4168942566687024,-4.814352708866467,1,Occasional
C00310,0.27146190914455215,-0.440008822908462,0,Emerging
C00311,-2.6933411036713077,4.352381044957749,2,Dormant
C00312,5.777893361844564,0.876109861268643,4,Core
C00313,9.021682770061371,1.0687340202019033,4,Core
C00314,-2.2417091037450283,-1.199027650896449,0,Emerging
C00315,-3.2419478626454095,1.060074899403188,0,Emerging
C00316,1.2170815273571207,-1.4667040777559726,0,Emerging
C00317,-4.483837989669199,5.617739747104096,2,Dormant
C00318,2.892120027585884,1.055165840870127,0,Emerging
C00319,-3.1115626460130663,-2.1186779524831776,0,Emerging
C00320,5.205497577003446,-0.16787143664203158,4,Core
C00321,-3.099559099968751,-5.099633239586972,1,Occasional
C00322,6.365871642411573,1.5031258637611795,4,Core
C00323,-4.7958334400732765,-4.055574227792484,1,Occasional
C00324,-0.06176821320999,-2.5275311693642175,0,Emerging
C00325,1.0293079599297448,-1.2945133707633012,0,Emerging
C00326,-3.724859735839964,-1.1251250915961437,0,Emerging
C00327,0.15307190744492521,0.11452186279229647,0,Emerging
C00328,-3.540990322823852,1.2433531840677754,0,Emerging
C00329,-3.3795121243434507,-0.7759851499484891,0,Emerging
C00330,6.049970002258938,-1.0502228292084816,4,Core
C00331,-2.185159031258846,-1.0078527403092719,0,Emerging
C00332,-4.148561717461237,3.0242566671869096,2,Dormant
C00333,-3.265856457689841,2.9889771806822067,0,Emerging
C00334,-3.4795566100689577,3.978721847839027,2,Dormant
C00335,-0.6345406646928624,-2.1571538737359974,0,Emerging
C00336,4.113468036638117,-0.38144936105617355,4,Core
C00337,-3.1301758512989823,-3.4181654858681823,0,Emerging
C00338,1.536219538957323,-0.19235283979292567,0,Emerging
C00339,-1.41713274716903,0.5266438684332935,0,Emerging
C00340,-1.716788714796205,-2.5859596955330075,0,Emerging
C00341,-2.673671104327866,-2.2558683029612965,0,Emerging
C00342,1.6481927329718604,-1.718214958743081,0,Emerging
C00343,-1.9730017821204953,-1.5851434434414313,0,Emerging
C00344,5.593555952147242,-1.1674515298241763,4,Core
C00345,-2.693126512548737,-1.333516860261664,0,Emerging
C00346,0.024702798546342757,-0.6995611684982004,0,Emerging
C00347,-1.1215691992554075,-1.6838677502573913,0,Emerging
C00348,5.631738066845085,0.21847432712494147,4,Core
C00349,-2.4611576683226875,-1.502364994611491,0,Emerging
C00350,-0.04601559747978347,0.49738825077668997,0,Emerging
C00351,-4.203939825157698,5.380867258623105,2,Dormant
C00352,-1.1412299717445549,0.9663705312988219,0,Emerging
C00353,-4.64966435577007,-5.05998838193893,1,Occasional
C00354,-2.0468735646570786,-2.6576884053401635,0,Emerging
C00355,-0.3663072710386894,-0.9731656087936765,0,Emerging
C00356,-2.5720418308273043,-3.9561671195519947,0,Emerging
C00357,-0.47279995971567906,1.3127153770216284,0,Emerging
C00358,0.12441316828138259,0.4104311897403257,0,Emerging
C00359,-2.192476705596031,-3.3342136004249703,0,Emerging
C00360,-5.410424732477592,1.934257590766035,0,Emerging
C00361,2.46647994635574,-0.8386956343460767,0,Emerging
C00362,9.29934497547306,0.5781099016297501,3,Power
C00363,-2.582699167040028,-3.8086376734913214,0,Emerging
C00364,-1.2892770506264983,0.8614902298034743,0,Emerging
C00365,-2.707719942529503,-1.5679774886150453,0,Emerging
C00366,-2.660633113107593,-2.9792222669669934,1,Occasional
C00367,-5.770445411964976,1.5436206013761158,0,Emerging
C00368,0.5134836885010918,-1.4450658950297075,0,Emerging
C00369,-1.0822072015445774,2.0121439810076307,0,Emerging
C00370,-3.665383818078773,5.518184411616068,2,Dormant
C00371,-0.6214196191183331,-1.1896302165327102,0,Emerging
C00372,-2.211532169785717,0.4388189578058102,0,Emerging
C00373,-0.4880567799521793,-0.014540041512625161,0,Emerging
C00374,-1.3735302484351706,-2.9349679562775446,0,Emerging
C00375,-1.4784208012830644,-2.2439950128107125,0,Emerging
C00376,-3.423749841553936,6.171310778027775,0,Emerging
C00377,5.511424250596231,-1.2695818775774645,0,Emerging
C00378,-3.995556027394427,-0.6223077566455237,0,Emerging
C00379,2.398701692826671,0.3345359163402729,4,Core
C00380,-4.18949519957161,3.7551103274026243,2,Dormant
C00381,-3.6739769456761753,4.344972393821429,2,Dormant
C00382,-2.9816464186493805,1.2938248225962858,0,Emerging
C00383,6.659211336091102,2.006639206026509,3,Power
C00384,2.3458555976948405,1.0580815591909265,4,Core
C00385,-1.8959366002531368,-3.0789702530457244,0,Emerging
C00386,-3.5918169477851487,-4.007675686112144,1,Occasional
C00387,-3.5758503860441513,-1.4280558245830797,0,Emerging
C00388,2.85778258781784,0.06637323928514285,4,Core
C00389,10.559309791873849,2.1085283850064385,3,Power
C00390,-2.814757452310965,-1.4467535672413874,0,Emerging
C00391,-3.0409138003072056,1.698355828144095,0,Emerging
C00392,-3.637238140947235,-1.1356582389511434,0,Emerging
C00393,4.699582700021995,1.028190157538488,4,Core
C00394,-1.5113624316279626,-1.354860711057544,0,Emerging
C00395,-1.9441638482602235,-2.066574490360347,0,Emerging
C00396,-4.474802202255888,-3.7420138907407416,1,Occasional
C00397,-1.382629138437774,-0.19478233146077018,0,Emerging
C00398,-3.1560070535322073,-1.704802235585181,0,Emerging
C00399,5.257363655328946,-0.3016783242650827,4,Core
C00400,-2.601074366541593,-2.395407840839938,0,Emerging
C00401,-1.6642784177265515,-2.246951343442284,0,Emerging
C00402,1.4813810721732152,1.8526576416624443,0,Emerging
C00403,-1.763809059578124,-3.391437284318915,0,Emerging
C00404,-5.849454931954202,-3.5992059006513277,0,Emerging
C00405,-2.8187528612963937,4.284629865026443,2,Dormant
C00406,-1.837438159500678,2.2481044803148373,0,Emerging
C00407,-4.89707890794882,4.42251856797395,2,Dormant
C00408,0.38119106318122253,-2.787763424270683,0,Emerging
C00409,-5.432809725261013,-0.37556336405188695,0,Emerging
C00410,-3.152601655146617,-1.5502231119063163,0,Emerging
C00411,1.5564002258723482,-0.10264176707058166,0,Emerging
C00412,4.706470123370825,-0.3232847675148529,4,Core
C00413,0.515975644097223,-1.9406892701010066,0,Emerging
C00414,-4.8121937849182395,4.450043468131942,2,Dormant
C00415,1.4919331481722031,-0.5131167652699525,0,Emerging
C00416,-3.485583651914456,1.3276187220435751,2,Dormant
C00417,-2.2859554666048063,-3.15492811788562,0,Emerging
C00418,5.625679921569947,0.1066415372247667,4,Core
C00419,-1.2669060325979316,1.1495913478938689,0,Emerging
C00420,-4.071236152035446,0.8005510326107385,0,Emerging
C00421,7.092239447023857,0.3331078124480196,4,Core
C00422,-1.8240311967959788,-3.006427878347894,0,Emerging
C00423,-0.2539776117010521,-1.9407290726436364,0,Emerging
C00424,-1.3905814209890857,0.9914016158350163,0,Emerging
C00425,-3.9011023125543627,5.112567138096203,0,Emerging
C00426,-1.2205844599357905,-0.7390107569440008,0,Emerging
C00427,-2.1242094389831117,-0.7462781189771512,0,Emerging
C00428,-2.743353463865644,-0.27407895505763236,0,Emerging
C00429,-3.9119886807494755,4.127156022680372,2,Dormant
C00430,0.42503807791975945,0.6800216977137157,0,Emerging
C00431,-4.696377002688019,5.9700245380273085,2,Dormant
C00432,0.6590612985332718,-1.1807825284654732,0,Emerging
C00433,-2.2365653692555445,-2.3524152645249363,0,Emerging
C00434,-2.0190641269022285,-0.6650905412606949,0,Emerging
C00435,0.7003037044616607,1.4469245045588395,0,Emerging
C00436,-1.8860216814796793,-4.276604260658576,1,Occasional
C00437,4.984549421821853,-0.45818967489952545,4,Core
C00438,-2.8985205447116207,4.358340351778766,2,Dormant
C00439,5.309793217465168,-0.5838516216731746,4,Core
C00440,-3.415876908066658,-4.483565106525792,1,Occasional
C00441,-2.70212433627013,-2.1488485414026988,0,Emerging
C00442,-3.6641111850925427,6.74140447362168,2,Dormant
C00443,-3.8447605493448314,5.903204171874168,2,Dormant
C00444,1.1085705413290958,1.3463709762252754,0,Emerging
C00445,-2.048614123311036,-1.7410565758598857,0,Emerging
C00446,-2.711743701626305,0.6342864588876951,0,Emerging
C00447,-4.80880428229001,-4.827995993307493,1,Occasional
C00448,-1.7118860786681218,2.203009643377403,0,Emerging
C00449,6.138349023885897,-0.4303338502818146,4,Core
C00450,-1.2495957434514868,-2.7016482916828064,0,Emerging
C00451,6.329242954721989,0.442625223994036,4,Core
C00452,-3.534662653754962,4.458012117377424,2,Dormant
C00453,0.21533688786942282,-2.6398496883262883,0,Emerging
C00454,-2.160625472983496,-3.601824504503225,0,Emerging
C00455,0.7235506233725476,0.921776229316584,0,Emerging
C00456,1.442145648393791,1.0274629933954345,0,Emerging
C00457,-0.6385289295586921,-2.4115806520080363,0,Emerging
C00458,-4.23375015352298,-1.865839311892506,0,Emerging
C00459,0.16829099502843292,-2.435317396967607,0,Emerging
C00460,0.14299122538168887,-2.2096088293842,0,Emerging
C00461,3.9325573675567354,-1.5970137242823361,4,Core
C00462,-3.811084996806613,2.2695163909853857,0,Emerging
C00463,1.2528925079866755,0.6666245149781834,0,Emerging
C00464,0.6250253513701233,-1.4248864939213128,0,Emerging
C00465,-4.707805637315859,-0.6529964814894873,0,Emerging
C00466,3.0693757930772256,0.7847969535520568,0,Emerging
C00467,2.0976856902632983,-0.6130912885887355,0,Emerging
C00468,-0.5251598586864464,-0.31449841700574455,0,Emerging
C00469,-2.822721921142864,-2.4068200698385054,0,Emerging
C00470,-0.96019204538083,-3.4625558492082495,1,Occasional
C00471,-3.9219844868159552,0.8156496000671356,0,Emerging
C00472,3.8714534147801523,0.7231656401990016,4,Core
C00473,-3.533793554802092,5.184725611840617,0,Emerging
C00474,-3.2178011650881566,-1.6297539280627609,0,Emerging
C00475,-2.522240341765243,-1.0782099148517978,0,Emerging
C00476,1.492358074980691,1.175468055331964,0,Emerging
C00477,-0.800940983997431,-2.9368964285779198,0,Emerging
C00478,-2.363956241412674,0.55822552520179,0,Emerging
