ID_Customer,Sales,Units,order_lines,active_purchase_months,distinct_products,prd_line_coverage_pct,prd_grp_1_coverage_pct,prd_grp_2_coverage_pct,prd_grp_3_coverage_pct,avg_order_line_value,avg_unit_price_realized,active_months,lifetime_months,months_since_last_purchase,activity_ratio_lifetime,max_consec_active_months,current_consec_active_months,avg_inactive_gap_months,max_inactive_gap_months,is_inactive_6m,is_inactive_12m,avg_monthly_revenue,historical_ltv,purchase_freq_per_year,R_recency_m,F_frequency_m,M_sales,sf_active_months,sf_active_in_last_3m,sf_active_in_last_6m,sf_active_in_last_12m,sf_total_events,sf_total_selling_time,sf_total_activity_time,sf_activity_ratio_lifetime,sf_events_per_active_month,has_salesforce_activity,sales_without_recent_sf_activity,sf_activity_without_recent_sales,sales_value_segment,recency_segment,purchase_share_grp1_Automation Modules,purchase_share_grp1_Core Products,purchase_share_grp1_Maintenance Kits,purchase_share_grp1_Premium Products,purchase_share_grp1_Safety Solutions,purchase_share_grp1_Service Contracts,purchase_share_grp3_Calibration Kits Type 1,purchase_share_grp3_Calibration Kits Type 2,purchase_share_grp3_Compliance Safety Type 1,purchase_share_grp3_Compliance Safety Type 2,purchase_share_grp3_Controllers Type 1,purchase_share_grp3_Controllers Type 2,purchase_share_grp3_Core Advanced Type 1,purchase_share_grp3_Core Advanced Type 2,purchase_share_grp3_Core Basic Type 1,purchase_share_grp3_Core Basic Type 2,purchase_share_grp3_Core Replacement Type 1,purchase_share_grp3_Core Replacement Type 2,purchase_share_grp3_Extended Support Type 1,purchase_share_grp3_Extended Support Type 2,purchase_share_grp3_Facility Safety Type 2,purchase_share_grp3_Installation Type 1,purchase_share_grp3_Installation Type 2,purchase_share_grp3_Monitoring Type 1,purchase_share_grp3_Monitoring Type 2,purchase_share_grp3_Personal Safety Type 1,purchase_share_grp3_Personal Safety Type 2,purchase_share_grp3_Premium Custom Type 1,purchase_share_grp3_Premium Custom Type 2,purchase_share_grp3_Premium Plus Type 1,purchase_share_grp3_Premium Plus Type 2,purchase_share_grp3_Premium Standard Type 1,purchase_share_grp3_Premium Standard Type 2,purchase_share_grp3_Preventive Kits Type 1,purchase_share_grp3_Preventive Kits Type 2,purchase_share_grp3_Repair Kits Type 1,purchase_share_grp3_Repair Kits Type 2,purchase_share_grp3_Sensors Type 1,purchase_share_grp3_Sensors Type 2,purchase_share_grp3_Training Type 1,purchase_share_grp3_Training Type 2,cluster,cohort_ML
C00011,340627.23,1155,122,33,7,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.2,2792.026475409836,294.9153506493506,33,36,0,0.9166666666666666,12.0,9.0,0.09375,1.0,0,0,9461.8675,340627.23,11.0,0,33,340627.23,26,1,1,1,111,86.28,62.76,0.7428571428571429,4.269230769230769,1,0,0,Top Value,Very Recent,0.1281385281385281,0.2831168831168831,0.0,0.2822510822510822,0.0,0.3064935064935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186147186147186,0.0,0.1645021645021645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489177489177489,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281385281385281,0.1584415584415584,0.148051948051948,4,Core
C00012,41921.85,133,22,9,7,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2,1905.538636363636,315.2018796992481,9,25,0,0.36,3.0,1.0,2.0,7.0,0,0,1676.874,41921.85,4.319999999999999,0,9,41921.85,28,1,1,1,91,54.29,40.26,0.8,3.25,1,0,0,High Value,Very Recent,0.1278195488721804,0.150375939849624,0.3684210526315789,0.0,0.0,0.3533834586466165,0.0,0.0,0.0,0.0,0.0902255639097744,0.0,0.0,0.150375939849624,0.0,0.0,0.0,0.0,0.0,0.0977443609022556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030075187969924,0.0,0.1654135338345864,0.0,0.037593984962406,0.0,0.0,0.2556390977443609,0,Emerging
C00013,14677.03,54,5,3,5,0.5714285714285714,0.5,0.2222222222222222,0.1142857142857142,2935.406,271.79685185185184,3,4,31,0.75,2.0,2.0,0.5,1.0,1,1,3669.2575,14677.03,9.0,31,3,14677.03,24,1,1,1,58,35.1,28.15,0.6666666666666666,2.4166666666666665,1,0,1,Mid Value,Inactive,0.3703703703703703,0.0,0.0,0.0,0.3518518518518518,0.2777777777777778,0.0,0.0,0.3518518518518518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,Emerging
C00014,38840.07,509,37,16,4,0.5714285714285714,0.5,0.2222222222222222,0.1142857142857142,1049.7316216216216,76.30662082514735,16,26,0,0.6153846153846154,8.0,8.0,0.6666666666666666,5.0,0,0,1493.848846153846,38840.07,7.384615384615385,0,16,38840.07,33,1,1,1,111,89.99,54.37,0.9428571428571428,3.363636363636364,1,0,0,High Value,Very Recent,0.0,0.5481335952848723,0.2278978388998035,0.0,0.2239685658153241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711198428290766,0.0,0.0,0.2770137524557957,0.0,0.0,0.0,0.2239685658153241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278978388998035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Emerging
C00015,9891.24,29,19,6,8,0.5714285714285714,0.8333333333333334,0.3888888888888889,0.2285714285714285,520.5915789473684,341.07724137931035,6,18,13,0.3333333333333333,1.0,1.0,2.4,6.0,1,1,549.5133333333333,9891.24,4.0,13,6,9891.24,9,1,1,1,23,16.26,9.41,0.25,2.555555555555556,1,0,1,Mid Value,Inactive,0.3103448275862069,0.1724137931034483,0.3103448275862069,0.0,0.1379310344827586,0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.1379310344827586,0.1034482758620689,0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.1379310344827586,0.1724137931034483,0.0,0.0,0.0,0,Emerging
C00016,250084.02,1023,98,28,9,0.7142857142857143,0.8333333333333334,0.3888888888888889,0.2285714285714285,2551.8777551020407,244.4614076246334,28,36,0,0.7777777777777778,14.0,3.0,0.2962962962962963,2.0,0,0,6946.778333333333,250084.02,9.333333333333334,0,28,250084.02,26,1,1,1,110,73.26,61.43,0.7428571428571429,4.230769230769231,1,0,0,Top Value,Very Recent,0.2961876832844575,0.3284457478005865,0.2003910068426197,0.0,0.075268817204301,0.0997067448680351,0.093841642228739,0.0,0.075268817204301,0.0,0.0,0.0,0.0,0.0,0.1124144672531769,0.2160312805474095,0.0,0.0,0.0,0.0,0.0,0.0,0.0997067448680351,0.1612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1065493646138807,0.1348973607038123,0.0,0.0,0.0,4,Core
C00017,75765.47,190,29,13,8,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.2,2612.602413793104,398.76563157894736,13,32,4,0.40625,5.0,1.0,1.5833333333333333,6.0,0,0,2367.6709375,75765.47,4.875,4,13,75765.47,22,1,1,1,73,46.0,33.96,0.6111111111111112,3.3181818181818183,1,0,0,Top Value,Cooling,0.131578947368421,0.1421052631578947,0.0,0.0842105263157894,0.0,0.6421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0736842105263157,0.0,0.0684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.1473684210526315,0.0,0.0,0.131578947368421,0.0,0.0,0.0,0.0,0.0,0.0842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736842105263158,0.2210526315789473,0,Emerging
C00018,118124.36,294,34,14,9,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.2285714285714285,3474.2458823529414,401.783537414966,14,34,1,0.4117647058823529,3.0,3.0,1.5384615384615383,6.0,0,0,3474.2458823529414,118124.36,4.941176470588235,1,14,118124.36,10,1,1,1,42,35.1,18.56,0.2941176470588235,4.2,1,0,0,Top Value,Very Recent,0.6054421768707483,0.1020408163265306,0.0,0.0408163265306122,0.0,0.2517006802721088,0.0,0.0,0.0,0.0,0.1564625850340136,0.173469387755102,0.064625850340136,0.0,0.0,0.0374149659863945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.2755102040816326,0.0,0.0476190476190476,0.2040816326530612,0,Emerging
C00019,13024.46,70,9,6,7,0.7142857142857143,0.8333333333333334,0.3888888888888889,0.2,1447.1622222222222,186.0637142857143,6,33,1,0.1818181818181818,1.0,1.0,5.4,11.0,0,0,394.68060606060607,13024.46,2.1818181818181817,1,6,13024.46,15,1,1,1,50,35.82,26.05,0.4166666666666667,3.333333333333333,1,0,0,Mid Value,Very Recent,0.2428571428571428,0.2285714285714285,0.0714285714285714,0.2428571428571428,0.2142857142857142,0.0,0.0,0.0714285714285714,0.0,0.0,0.0428571428571428,0.0,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714285714285714,0.0,0.2142857142857142,0.0,0.0,0.2428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0,Emerging
C00020,6061.29,36,8,3,7,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.2,757.66125,168.36916666666667,3,16,7,0.1875,1.0,1.0,6.5,7.0,1,0,378.830625,6061.29,2.25,7,3,6061.29,8,1,1,1,25,15.76,14.98,0.2758620689655172,3.125,1,0,1,Low Value,Inactive,0.2222222222222222,0.4444444444444444,0.2777777777777778,0.0,0.0,0.0555555555555555,0.1388888888888889,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.2777777777777778,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0555555555555555,0,Emerging
C00021,23802.82,94,31,13,7,0.7142857142857143,0.5,0.2222222222222222,0.1428571428571428,767.8329032258065,253.2214893617021,13,25,11,0.52,4.0,1.0,1.0,5.0,1,0,952.1128,23802.82,6.239999999999999,11,13,23802.82,14,1,1,1,61,42.32,26.74,0.4,4.357142857142857,1,0,1,High Value,Inactive,0.0,0.2765957446808511,0.0,0.4893617021276595,0.0,0.2340425531914893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489361702127659,0.0,0.0,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489361702127659,0.0851063829787234,0,Emerging
C00022,19814.38,104,14,7,10,0.5714285714285714,0.8333333333333334,0.3888888888888889,0.2571428571428571,1415.3128571428572,190.5228846153846,7,25,10,0.28,3.0,1.0,3.0,7.0,1,0,792.5752,19814.38,3.36,10,7,19814.38,19,1,1,1,47,32.54,24.87,0.5277777777777778,2.473684210526316,1,0,1,High Value,Inactive,0.1442307692307692,0.5480769230769231,0.048076923076923,0.0384615384615384,0.0,0.2211538461538461,0.0,0.0,0.0,0.0,0.0,0.1442307692307692,0.0,0.0,0.0961538461538461,0.2980769230769231,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.048076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.2019230769230769,0,Emerging
C00023,40467.21,104,31,12,7,0.7142857142857143,0.3333333333333333,0.1666666666666666,0.1142857142857142,1305.3938709677418,389.10778846153846,12,29,7,0.4137931034482758,3.0,1.0,1.5454545454545454,4.0,1,0,1395.4210344827586,40467.21,4.965517241379311,7,12,40467.21,16,1,1,1,41,26.52,25.19,0.5333333333333333,2.5625,1,0,1,High Value,Inactive,0.7307692307692307,0.0,0.2692307692307692,0.0,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.2788461538461538,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2211538461538461,0.0,0.0,0.0,0,Emerging
C00024,57758.37,320,87,24,6,0.7142857142857143,0.8333333333333334,0.2777777777777778,0.1714285714285714,663.8893103448277,180.49490625,24,33,1,0.7272727272727273,5.0,2.0,0.391304347826087,2.0,0,0,1750.2536363636364,57758.37,8.727272727272727,1,24,57758.37,26,1,1,1,98,71.10000000000001,43.12,0.7647058823529411,3.769230769230769,1,0,0,High Value,Very Recent,0.2875,0.125,0.15625,0.159375,0.271875,0.0,0.0,0.0,0.13125,0.140625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159375,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.2875,0.0,0.0,0,Emerging
C00025,13796.95,53,15,9,7,0.4285714285714285,0.6666666666666666,0.3333333333333333,0.1714285714285714,919.7966666666669,260.31981132075475,9,25,5,0.36,2.0,1.0,2.0,5.0,0,0,551.878,13796.95,4.319999999999999,5,9,13796.95,12,1,1,1,31,16.740000000000002,13.56,0.3529411764705882,2.583333333333333,1,0,0,Mid Value,Cooling,0.3396226415094339,0.3018867924528302,0.0,0.1132075471698113,0.0,0.2452830188679245,0.0,0.0,0.0,0.0,0.0566037735849056,0.0,0.0,0.0,0.0,0.2075471698113207,0.0943396226415094,0.0,0.2452830188679245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830188679245283,0.0,0.0,0.0,0,Emerging
C00026,3406.42,16,14,6,8,0.7142857142857143,0.6666666666666666,0.2777777777777778,0.2,243.31571428571428,212.90125,6,27,5,0.2222222222222222,1.0,1.0,4.2,8.0,0,0,126.1637037037037,3406.42,2.6666666666666665,5,6,3406.42,13,1,1,1,37,27.8,14.73,0.3714285714285714,2.8461538461538463,1,0,0,Low Value,Cooling,0.0,0.5,0.1875,0.125,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0,Emerging
C00027,1719.96,4,2,1,2,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.0571428571428571,859.98,429.99,1,1,30,1.0,1.0,1.0,0.0,0.0,1,1,1719.96,1719.96,12.0,30,1,1719.96,21,1,1,1,48,33.32,25.37,0.6363636363636364,2.2857142857142856,1,0,1,Low Value,Inactive,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Dormant
C00028,8705.75,25,18,8,8,0.8571428571428571,0.6666666666666666,0.3888888888888889,0.2285714285714285,483.65277777777777,348.23,8,30,1,0.2666666666666666,3.0,3.0,3.142857142857143,9.0,0,0,290.19166666666666,8705.75,3.2,1,8,8705.75,12,1,1,1,35,17.990000000000002,15.09,0.3636363636363636,2.9166666666666665,1,0,0,Mid Value,Very Recent,0.56,0.28,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.24,0.2,0.0,0.0,0,Emerging
C00029,63132.46,211,15,6,5,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.1428571428571428,4208.830666666667,299.20597156398105,6,18,1,0.3333333333333333,2.0,2.0,2.4,5.0,0,0,3507.358888888889,63132.46,4.0,1,6,63132.46,25,1,1,1,57,41.72,26.1,0.7352941176470589,2.28,1,0,0,Top Value,Very Recent,0.0,0.2085308056872037,0.4360189573459715,0.0,0.1706161137440758,0.1848341232227488,0.0,0.3080568720379147,0.0,0.0,0.0,0.0,0.0,0.2085308056872037,0.0,0.0,0.0,0.0,0.1848341232227488,0.0,0.0,0.0,0.0,0.0,0.0,0.1706161137440758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279620853080568,0.0,0.0,0.0,0.0,0.0,0,Emerging
