ID_Customer,product_group,recommended_product,model_probability,source_target_col,model_rank_per_customer,cohort_ML,cluster,Sales,historical_ltv,avg_monthly_revenue,active_months,months_since_last_purchase,activity_ratio_lifetime,avg_inactive_gap_months,prd_grp_1_coverage_pct,prd_grp_3_coverage_pct,sf_total_events,sf_active_months,sf_activity_without_recent_sales,sales_without_recent_sf_activity,model_score,value_score,recency_score,frequency_score,activity_score,sf_engagement_score,risk_penalty,lead_score,lead_tier,hot_reason,lead_rank_per_customer
C00004,grp3,Controllers Type 1,0.16739949629231132,purchase_flag_grp3_Controllers Type 1,2,Core,4,130129.62,130129.62,3614.7116666666666,26,0,0.7222222222222222,0.4,0.5,0.1142857142857142,100,23,0,0,0.16739949629231132,0.08531411091027034,1.0,0.7142857142857143,0.8857142857142857,0.6158940397350994,0.014285714285714287,0.3339619907469033,Hot,recent/frequent buyer; low inactivity risk,2
C00004,grp3,Monitoring Type 1,0.14586180776636026,purchase_flag_grp3_Monitoring Type 1,3,Core,4,130129.62,130129.62,3614.7116666666666,26,0,0.7222222222222222,0.4,0.5,0.1142857142857142,100,23,0,0,0.14586180776636026,0.08531411091027034,1.0,0.7142857142857143,0.8857142857142857,0.6158940397350994,0.014285714285714287,0.3242700309102254,Hot,recent/frequent buyer; low inactivity risk,3
C00005,grp3,Training Type 1,0.17871551959265095,purchase_flag_grp3_Training Type 1,1,Emerging,0,39122.45,39122.45,1304.0816666666665,17,5,0.5666666666666667,0.8125,0.6666666666666666,0.1428571428571428,82,23,0,0,0.17871551959265095,0.025629062329681467,0.8571428571428572,0.45714285714285713,0.6971428571428572,0.4966887417218543,0.029017857142857144,0.2730249092855844,Hot,recent/frequent buyer; low inactivity risk,1
C00005,grp3,Extended Support Type 1,0.16518439266150772,purchase_flag_grp3_Extended Support Type 1,2,Emerging,0,39122.45,39122.45,1304.0816666666665,17,5,0.5666666666666667,0.8125,0.6666666666666666,0.1428571428571428,82,23,0,0,0.16518439266150772,0.025629062329681467,0.8571428571428572,0.45714285714285713,0.6971428571428572,0.4966887417218543,0.029017857142857144,0.26693590216657,Hot,recent/frequent buyer; low inactivity risk,2
C00005,grp3,Training Type 2,0.14280649587407793,purchase_flag_grp3_Training Type 2,3,Emerging,0,39122.45,39122.45,1304.0816666666665,17,5,0.5666666666666667,0.8125,0.6666666666666666,0.1428571428571428,82,23,0,0,0.14280649587407793,0.025629062329681467,0.8571428571428572,0.45714285714285713,0.6971428571428572,0.4966887417218543,0.029017857142857144,0.25686584861222655,Warm,recent/frequent buyer; low inactivity risk,3
C00006,grp3,Compliance Safety Type 1,0.2033121759504163,purchase_flag_grp3_Compliance Safety Type 1,1,Emerging,0,29703.28,29703.28,990.1093333333332,12,6,0.4,1.6363636363636365,1.0,0.2571428571428571,39,13,0,0,0.2033121759504163,0.019451707083508834,0.8285714285714285,0.3142857142857143,0.6228571428571428,0.2119205298013245,0.05844155844155845,0.2362727316559697,Warm,low inactivity risk,1
C00006,grp3,Personal Safety Type 1,0.18805494393131272,purchase_flag_grp3_Personal Safety Type 1,2,Emerging,0,29703.28,29703.28,990.1093333333332,12,6,0.4,1.6363636363636365,1.0,0.2571428571428571,39,13,0,0,0.18805494393131272,0.019451707083508834,0.8285714285714285,0.3142857142857143,0.6228571428571428,0.2119205298013245,0.05844155844155845,0.2294069772473731,Warm,low inactivity risk,2
C00006,grp3,Repair Kits Type 1,0.18230713481145436,purchase_flag_grp3_Repair Kits Type 1,3,Emerging,0,29703.28,29703.28,990.1093333333332,12,6,0.4,1.6363636363636365,1.0,0.2571428571428571,39,13,0,0,0.18230713481145436,0.019451707083508834,0.8285714285714285,0.3142857142857143,0.6228571428571428,0.2119205298013245,0.05844155844155845,0.22682046314343682,Warm,low inactivity risk,3
C00007,grp3,Training Type 2,0.1865977382020302,purchase_flag_grp3_Training Type 2,1,Emerging,0,26765.2,26765.2,811.0666666666667,14,2,0.4242424242424242,1.4615384615384617,0.8333333333333334,0.2857142857142857,48,13,0,0,0.1865977382020302,0.017524832008350946,0.9428571428571428,0.37142857142857144,0.7142857142857143,0.271523178807947,0.0521978021978022,0.25313987071115873,Warm,recent/frequent buyer; low inactivity risk,1
C00007,grp3,Repair Kits Type 2,0.17505010792298012,purchase_flag_grp3_Repair Kits Type 2,2,Emerging,0,26765.2,26765.2,811.0666666666667,14,2,0.4242424242424242,1.4615384615384617,0.8333333333333334,0.2857142857142857,48,13,0,0,0.17505010792298012,0.017524832008350946,0.9428571428571428,0.37142857142857144,0.7142857142857143,0.271523178807947,0.0521978021978022,0.2479434370855861,Warm,recent/frequent buyer; low inactivity risk,2
C00007,grp3,Installation Type 1,0.1719098106043642,purchase_flag_grp3_Installation Type 1,3,Emerging,0,26765.2,26765.2,811.0666666666667,14,2,0.4242424242424242,1.4615384615384617,0.8333333333333334,0.2857142857142857,48,13,0,0,0.1719098106043642,0.017524832008350946,0.9428571428571428,0.37142857142857144,0.7142857142857143,0.271523178807947,0.0521978021978022,0.24653030329220896,Warm,recent/frequent buyer; low inactivity risk,3
C00008,grp3,Preventive Kits Type 1,0.16784701846372493,purchase_flag_grp3_Preventive Kits Type 1,1,Emerging,0,45859.17,45859.17,1698.4877777777776,19,1,0.7037037037037037,0.4444444444444444,0.5,0.2857142857142857,99,31,0,0,0.16784701846372493,0.03004719180754376,0.9714285714285714,0.5142857142857142,0.7885714285714286,0.609271523178808,0.015873015873015872,0.3000970927054271,Hot,recent/frequent buyer; low inactivity risk,1
C00008,grp3,Core Basic Type 2,0.15543471193667516,purchase_flag_grp3_Core Basic Type 2,2,Emerging,0,45859.17,45859.17,1698.4877777777776,19,1,0.7037037037037037,0.4444444444444444,0.5,0.2857142857142857,99,31,0,0,0.15543471193667516,0.03004719180754376,0.9714285714285714,0.5142857142857142,0.7885714285714286,0.609271523178808,0.015873015873015872,0.29451155476825475,Hot,recent/frequent buyer; low inactivity risk,2
C00008,grp3,Core Advanced Type 2,0.13651117365755477,purchase_flag_grp3_Core Advanced Type 2,3,Emerging,0,45859.17,45859.17,1698.4877777777776,19,1,0.7037037037037037,0.4444444444444444,0.5,0.2857142857142857,99,31,0,0,0.13651117365755477,0.03004719180754376,0.9714285714285714,0.5142857142857142,0.7885714285714286,0.609271523178808,0.015873015873015872,0.28599596254265053,Hot,recent/frequent buyer; low inactivity risk,3
C00009,grp3,Extended Support Type 1,0.15100851383150593,purchase_flag_grp3_Extended Support Type 1,1,Occasional,1,12368.78,12368.78,363.7876470588236,11,1,0.3235294117647059,2.3,0.6666666666666666,0.1714285714285714,30,8,0,1,0.15100851383150593,0.008083256942490078,0.9714285714285714,0.2857142857142857,0.6971428571428572,0.152317880794702,0.08214285714285714,0.2164207192535561,Warm,recent/frequent buyer; low inactivity risk,1
C00009,grp3,Training Type 2,0.14102108597531257,purchase_flag_grp3_Training Type 2,2,Occasional,1,12368.78,12368.78,363.7876470588236,11,1,0.3235294117647059,2.3,0.6666666666666666,0.1714285714285714,30,8,0,1,0.14102108597531257,0.008083256942490078,0.9714285714285714,0.2857142857142857,0.6971428571428572,0.152317880794702,0.08214285714285714,0.2119263767182691,Warm,recent/frequent buyer; low inactivity risk,2
C00009,grp3,Installation Type 1,0.137234964293343,purchase_flag_grp3_Installation Type 1,3,Occasional,1,12368.78,12368.78,363.7876470588236,11,1,0.3235294117647059,2.3,0.6666666666666666,0.1714285714285714,30,8,0,1,0.137234964293343,0.008083256942490078,0.9714285714285714,0.2857142857142857,0.6971428571428572,0.152317880794702,0.08214285714285714,0.2102226219613828,Warm,recent/frequent buyer; low inactivity risk,3
C00010,grp3,Core Basic Type 2,0.20310034396861357,purchase_flag_grp3_Core Basic Type 2,1,Emerging,0,5432.84,5432.84,201.2162962962963,11,9,0.4074074074074074,1.6,0.8333333333333334,0.2,73,22,1,0,0.20310034396861357,0.0035344734142026945,0.7428571428571429,0.2857142857142857,0.56,0.4370860927152318,0.05714285714285715,0.24227309669666425,Warm,low inactivity risk; recent sales activity but no recent sales,1
C00010,grp3,Personal Safety Type 1,0.20154071807842866,purchase_flag_grp3_Personal Safety Type 1,2,Emerging,0,5432.84,5432.84,201.2162962962963,11,9,0.4074074074074074,1.6,0.8333333333333334,0.2,73,22,1,0,0.20154071807842866,0.0035344734142026945,0.7428571428571429,0.2857142857142857,0.56,0.4370860927152318,0.05714285714285715,0.24157126504608104,Warm,low inactivity risk; recent sales activity but no recent sales,2
C00010,grp3,Core Basic Type 1,0.200727883962736,purchase_flag_grp3_Core Basic Type 1,3,Emerging,0,5432.84,5432.84,201.2162962962963,11,9,0.4074074074074074,1.6,0.8333333333333334,0.2,73,22,1,0,0.200727883962736,0.0035344734142026945,0.7428571428571429,0.2857142857142857,0.56,0.4370860927152318,0.05714285714285715,0.24120548969401934,Warm,low inactivity risk; recent sales activity but no recent sales,3
C00011,grp3,Premium Standard Type 2,0.20228214894301422,purchase_flag_grp3_Premium Standard Type 2,1,Core,4,340627.23,340627.23,9461.8675,33,0,0.9166666666666666,0.09375,0.6666666666666666,0.2,111,26,0,0,0.20228214894301422,0.22336433353501353,1.0,0.9142857142857143,0.9657142857142857,0.6887417218543046,0.0033482142857142855,0.408550258307826,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,1
C00011,grp3,Core Basic Type 1,0.17471457963659384,purchase_flag_grp3_Core Basic Type 1,2,Core,4,340627.23,340627.23,9461.8675,33,0,0.9166666666666666,0.09375,0.6666666666666666,0.2,111,26,0,0,0.17471457963659384,0.22336433353501353,1.0,0.9142857142857143,0.9657142857142857,0.6887417218543046,0.0033482142857142855,0.3961448521199368,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,2
C00011,grp3,Core Advanced Type 1,0.17066129162157403,purchase_flag_grp3_Core Advanced Type 1,3,Core,4,340627.23,340627.23,9461.8675,33,0,0.9166666666666666,0.09375,0.6666666666666666,0.2,111,26,0,0,0.17066129162157403,0.22336433353501353,1.0,0.9142857142857143,0.9657142857142857,0.6887417218543046,0.0033482142857142855,0.3943208725131779,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,3
C00012,grp3,Extended Support Type 1,0.17581598983931981,purchase_flag_grp3_Extended Support Type 1,1,Emerging,0,41921.85,41921.85,1676.874,9,0,0.36,2.0,0.6666666666666666,0.2,91,28,0,0,0.17581598983931981,0.027464987180399282,1.0,0.22857142857142856,0.6914285714285714,0.5562913907284768,0.07142857142857142,0.2727554384384986,Hot,recent/frequent buyer; low inactivity risk,1
C00012,grp3,Training Type 1,0.1716131735590087,purchase_flag_grp3_Training Type 1,2,Emerging,0,41921.85,41921.85,1676.874,9,0,0.36,2.0,0.6666666666666666,0.2,91,28,0,0,0.1716131735590087,0.027464987180399282,1.0,0.22857142857142856,0.6914285714285714,0.5562913907284768,0.07142857142857142,0.2708641711123586,Hot,recent/frequent buyer; low inactivity risk,2
C00012,grp3,Calibration Kits Type 2,0.15676366270898873,purchase_flag_grp3_Calibration Kits Type 2,3,Emerging,0,41921.85,41921.85,1676.874,9,0,0.36,2.0,0.6666666666666666,0.2,91,28,0,0,0.15676366270898873,0.027464987180399282,1.0,0.22857142857142856,0.6914285714285714,0.5562913907284768,0.07142857142857142,0.2641818912298496,Warm,recent/frequent buyer; low inactivity risk,3
C00013,grp3,Personal Safety Type 1,0.1601104545655269,purchase_flag_grp3_Personal Safety Type 1,1,Emerging,0,14677.03,14677.03,3669.2575,3,31,0.75,0.5,0.5,0.1142857142857142,58,24,1,0,0.1601104545655269,0.0095970718802158,0.11428571428571432,0.05714285714285714,0.09142857142857144,0.33774834437086093,0.017857142857142856,0.12472380696162716,Cold,low inactivity risk; recent sales activity but no recent sales,1
C00013,grp3,Training Type 1,0.15730396290401313,purchase_flag_grp3_Training Type 1,2,Emerging,0,14677.03,14677.03,3669.2575,3,31,0.75,0.5,0.5,0.1142857142857142,58,24,1,0,0.15730396290401313,0.0095970718802158,0.11428571428571432,0.05714285714285714,0.09142857142857144,0.33774834437086093,0.017857142857142856,0.12346088571394598,Cold,low inactivity risk; recent sales activity but no recent sales,2
C00013,grp3,Installation Type 1,0.15629288974170183,purchase_flag_grp3_Installation Type 1,3,Emerging,0,14677.03,14677.03,3669.2575,3,31,0.75,0.5,0.5,0.1142857142857142,58,24,1,0,0.15629288974170183,0.0095970718802158,0.11428571428571432,0.05714285714285714,0.09142857142857144,0.33774834437086093,0.017857142857142856,0.12300590279090588,Cold,low inactivity risk; recent sales activity but no recent sales,3
C00014,grp3,Core Basic Type 2,0.19102373631187614,purchase_flag_grp3_Core Basic Type 2,1,Emerging,0,38840.07,38840.07,1493.848846153846,16,0,0.6153846153846154,0.6666666666666666,0.5,0.1142857142857142,111,33,0,0,0.19102373631187614,0.025443869624335435,1.0,0.42857142857142855,0.7714285714285714,0.6887417218543046,0.023809523809523808,0.31310058283662046,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,1
C00014,grp3,Core Advanced Type 1,0.18643373821433484,purchase_flag_grp3_Core Advanced Type 1,2,Emerging,0,38840.07,38840.07,1493.848846153846,16,0,0.6153846153846154,0.6666666666666666,0.5,0.1142857142857142,111,33,0,0,0.18643373821433484,0.025443869624335435,1.0,0.42857142857142855,0.7714285714285714,0.6887417218543046,0.023809523809523808,0.3110350836927269,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,2
C00014,grp3,Core Basic Type 1,0.17766470607207244,purchase_flag_grp3_Core Basic Type 1,3,Emerging,0,38840.07,38840.07,1493.848846153846,16,0,0.6153846153846154,0.6666666666666666,0.5,0.1142857142857142,111,33,0,0,0.17766470607207244,0.025443869624335435,1.0,0.42857142857142855,0.7714285714285714,0.6887417218543046,0.023809523809523808,0.3070890192287088,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,3
C00015,grp3,Calibration Kits Type 2,0.17362875374120001,purchase_flag_grp3_Calibration Kits Type 2,1,Emerging,0,9891.24,9891.24,549.5133333333333,6,13,0.3333333333333333,2.4,0.8333333333333334,0.2285714285714285,23,9,1,0,0.17362875374120001,0.006458416885818144,0.6285714285714286,0.14285714285714285,0.4342857142857143,0.10596026490066225,0.08571428571428572,0.16862928418077508,Cold,low inactivity risk; recent sales activity but no recent sales,1
C00015,grp3,Monitoring Type 1,0.1653326554924825,purchase_flag_grp3_Monitoring Type 1,2,Emerging,0,9891.24,9891.24,549.5133333333333,6,13,0.3333333333333333,2.4,0.8333333333333334,0.2285714285714285,23,9,1,0,0.1653326554924825,0.006458416885818144,0.6285714285714286,0.14285714285714285,0.4342857142857143,0.10596026490066225,0.08571428571428572,0.1648960399688522,Cold,low inactivity risk; recent sales activity but no recent sales,2
C00015,grp3,Calibration Kits Type 1,0.16507791543769534,purchase_flag_grp3_Calibration Kits Type 1,3,Emerging,0,9891.24,9891.24,549.5133333333333,6,13,0.3333333333333333,2.4,0.8333333333333334,0.2285714285714285,23,9,1,0,0.16507791543769534,0.006458416885818144,0.6285714285714286,0.14285714285714285,0.4342857142857143,0.10596026490066225,0.08571428571428572,0.16478140694419796,Cold,low inactivity risk; recent sales activity but no recent sales,3
C00016,grp3,Core Advanced Type 2,0.2079691321576939,purchase_flag_grp3_Core Advanced Type 2,1,Core,4,250084.02,250084.02,6946.778333333333,28,0,0.7777777777777778,0.2962962962962963,0.8333333333333334,0.2285714285714285,110,26,0,0,0.2079691321576939,0.1639835629046065,1.0,0.7714285714285715,0.9085714285714286,0.6821192052980133,0.010582010582010581,0.3834500053829999,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,1
C00016,grp3,Core Advanced Type 1,0.19105569921275795,purchase_flag_grp3_Core Advanced Type 1,2,Core,4,250084.02,250084.02,6946.778333333333,28,0,0.7777777777777778,0.2962962962962963,0.8333333333333334,0.2285714285714285,110,26,0,0,0.19105569921275795,0.1639835629046065,1.0,0.7714285714285715,0.9085714285714286,0.6821192052980133,0.010582010582010581,0.37583896055777877,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,2
C00016,grp3,Sensors Type 2,0.18472678902576242,purchase_flag_grp3_Sensors Type 2,3,Core,4,250084.02,250084.02,6946.778333333333,28,0,0.7777777777777778,0.2962962962962963,0.8333333333333334,0.2285714285714285,110,26,0,0,0.18472678902576242,0.1639835629046065,1.0,0.7714285714285715,0.9085714285714286,0.6821192052980133,0.010582010582010581,0.3729909509736308,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,3
C00017,grp3,Extended Support Type 1,0.1973349616234429,purchase_flag_grp3_Extended Support Type 1,1,Emerging,0,75765.47,75765.47,2367.6709375,13,4,0.40625,1.5833333333333333,0.6666666666666666,0.2,73,22,0,0,0.1973349616234429,0.04966058016327074,0.8857142857142857,0.34285714285714286,0.6685714285714285,0.4370860927152318,0.05654761904761905,0.272984010852414,Hot,recent/frequent buyer; low inactivity risk,1
C00017,grp3,Sensors Type 2,0.15178176580820948,purchase_flag_grp3_Sensors Type 2,2,Emerging,0,75765.47,75765.47,2367.6709375,13,4,0.40625,1.5833333333333333,0.6666666666666666,0.2,73,22,0,0,0.15178176580820948,0.04966058016327074,0.8857142857142857,0.34285714285714286,0.6685714285714285,0.4370860927152318,0.05654761904761905,0.252485072735559,Warm,recent/frequent buyer; low inactivity risk,2
C00017,grp3,Controllers Type 1,0.1371590085416257,purchase_flag_grp3_Controllers Type 1,3,Emerging,0,75765.47,75765.47,2367.6709375,13,4,0.40625,1.5833333333333333,0.6666666666666666,0.2,73,22,0,0,0.1371590085416257,0.04966058016327074,0.8857142857142857,0.34285714285714286,0.6685714285714285,0.4370860927152318,0.05654761904761905,0.24590483196559623,Warm,recent/frequent buyer; low inactivity risk,3
C00018,grp3,Sensors Type 2,0.2258032873080914,purchase_flag_grp3_Sensors Type 2,1,Emerging,0,118124.36,118124.36,3474.2458823529414,14,1,0.4117647058823529,1.5384615384615383,0.6666666666666666,0.2285714285714285,42,10,0,0,0.2258032873080914,0.07744072548006084,0.9714285714285714,0.37142857142857144,0.7314285714285714,0.23178807947019867,0.05494505494505494,0.28494167739688503,Hot,recent/frequent buyer; low inactivity risk,1
C00018,grp3,Installation Type 1,0.22453149439541173,purchase_flag_grp3_Installation Type 1,2,Emerging,0,118124.36,118124.36,3474.2458823529414,14,1,0.4117647058823529,1.5384615384615383,0.6666666666666666,0.2285714285714285,42,10,0,0,0.22453149439541173,0.07744072548006084,0.9714285714285714,0.37142857142857144,0.7314285714285714,0.23178807947019867,0.05494505494505494,0.28436937058617917,Hot,recent/frequent buyer; low inactivity risk,2
C00018,grp3,Monitoring Type 1,0.1759537068393668,purchase_flag_grp3_Monitoring Type 1,3,Emerging,0,118124.36,118124.36,3474.2458823529414,14,1,0.4117647058823529,1.5384615384615383,0.6666666666666666,0.2285714285714285,42,10,0,0,0.1759537068393668,0.07744072548006084,0.9714285714285714,0.37142857142857144,0.7314285714285714,0.23178807947019867,0.05494505494505494,0.26250936618595894,Warm,recent/frequent buyer; low inactivity risk,3
C00019,grp3,Compliance Safety Type 1,0.16645602440397542,purchase_flag_grp3_Compliance Safety Type 1,1,Emerging,0,13024.46,13024.46,394.68060606060607,6,1,0.1818181818181818,5.4,0.8333333333333334,0.2,50,15,0,0,0.16645602440397542,0.008513270233237613,0.9714285714285714,0.14285714285714285,0.64,0.2847682119205298,0.19285714285714287,0.21422463544643705,Warm,low inactivity risk,1
C00019,grp3,Core Basic Type 2,0.1469356146054517,purchase_flag_grp3_Core Basic Type 2,2,Emerging,0,13024.46,13024.46,394.68060606060607,6,1,0.1818181818181818,5.4,0.8333333333333334,0.2,50,15,0,0,0.1469356146054517,0.008513270233237613,0.9714285714285714,0.14285714285714285,0.64,0.2847682119205298,0.19285714285714287,0.20544045103710135,Warm,low inactivity risk,2
C00019,grp3,Facility Safety Type 2,0.14384873123588954,purchase_flag_grp3_Facility Safety Type 2,3,Emerging,0,13024.46,13024.46,394.68060606060607,6,1,0.1818181818181818,5.4,0.8333333333333334,0.2,50,15,0,0,0.14384873123588954,0.008513270233237613,0.9714285714285714,0.14285714285714285,0.64,0.2847682119205298,0.19285714285714287,0.2040513535207984,Warm,low inactivity risk,3
C00020,grp3,Core Basic Type 1,0.1770463564691265,purchase_flag_grp3_Core Basic Type 1,1,Emerging,0,6061.29,6061.29,378.830625,3,7,0.1875,6.5,0.6666666666666666,0.2,25,8,1,0,0.1770463564691265,0.00394662850902073,0.8,0.05714285714285714,0.5028571428571429,0.11920529801324503,0.23214285714285715,0.16993519019682946,Cold,low inactivity risk; recent sales activity but no recent sales,1
C00020,grp3,Calibration Kits Type 2,0.17064474211915137,purchase_flag_grp3_Calibration Kits Type 2,2,Emerging,0,6061.29,6061.29,378.830625,3,7,0.1875,6.5,0.6666666666666666,0.2,25,8,1,0,0.17064474211915137,0.00394662850902073,0.8,0.05714285714285714,0.5028571428571429,0.11920529801324503,0.23214285714285715,0.1670544637393407,Cold,low inactivity risk; recent sales activity but no recent sales,2
C00020,grp3,Core Advanced Type 1,0.160885771657348,purchase_flag_grp3_Core Advanced Type 1,3,Emerging,0,6061.29,6061.29,378.830625,3,7,0.1875,6.5,0.6666666666666666,0.2,25,8,1,0,0.160885771657348,0.00394662850902073,0.8,0.05714285714285714,0.5028571428571429,0.11920529801324503,0.23214285714285715,0.16266292703152913,Cold,low inactivity risk; recent sales activity but no recent sales,3
C00021,grp3,Premium Standard Type 2,0.1694170461159735,purchase_flag_grp3_Premium Standard Type 2,1,Emerging,0,23802.82,23802.82,952.1128,13,11,0.52,1.0,0.5,0.1428571428571428,61,14,1,0,0.1694170461159735,0.015582020313248627,0.6857142857142857,0.34285714285714286,0.5485714285714286,0.3576158940397351,0.03571428571428571,0.22203762237733088,Warm,low inactivity risk; recent sales activity but no recent sales,1
C00021,grp3,Extended Support Type 1,0.15465272493965462,purchase_flag_grp3_Extended Support Type 1,2,Emerging,0,23802.82,23802.82,952.1128,13,11,0.52,1.0,0.5,0.1428571428571428,61,14,1,0,0.15465272493965462,0.015582020313248627,0.6857142857142857,0.34285714285714286,0.5485714285714286,0.3576158940397351,0.03571428571428571,0.2153936778479874,Warm,low inactivity risk; recent sales activity but no recent sales,2
C00021,grp3,Core Advanced Type 2,0.1451824495993351,purchase_flag_grp3_Core Advanced Type 2,3,Emerging,0,23802.82,23802.82,952.1128,13,11,0.52,1.0,0.5,0.1428571428571428,61,14,1,0,0.1451824495993351,0.015582020313248627,0.6857142857142857,0.34285714285714286,0.5485714285714286,0.3576158940397351,0.03571428571428571,0.21113205394484363,Warm,low inactivity risk; recent sales activity but no recent sales,3
