ID_Customer,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_expected_order_value,reco_top1_grp3_expected_revenue,reco_top1_grp3_value_method,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_expected_order_value,reco_top2_grp3_expected_revenue,reco_top2_grp3_value_method,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_expected_order_value,reco_top3_grp3_expected_revenue,reco_top3_grp3_value_method,reco_top3_grp3_rank
C00014,Repair Kits Type 1,0.5990368620266908,1008.8240945943792,604.3228199627345,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.5784304435216098,505.1791558920176,292.2110032004922,supported segment-product estimate with shrinkage,2,Premium Standard Type 1,0.5681906666314923,1251.5816103370232,711.1369895211099,supported segment-product estimate with shrinkage,3
C00015,Core Replacement Type 2,0.7955648345957499,542.292262309668,431.428653966946,supported segment-product estimate with shrinkage,1,Premium Standard Type 1,0.7815906691401316,835.518589735659,653.0335336305128,supported segment-product estimate with shrinkage,2,Compliance Safety Type 2,0.7596134325717488,498.23861959610616,378.46874807120804,supported segment-product estimate with shrinkage,3
C00016,Premium Custom Type 1,0.7272856595407998,4066.645221803384,2957.6127522577162,supported segment-product estimate with shrinkage,1,Premium Custom Type 2,0.6445606588606042,4309.807818309951,2777.932566932445,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.6350444456510981,7876.9709952929725,5002.226679115604,supported segment-product estimate with shrinkage,3
C00017,Sensors Type 2,0.7331068790757711,6109.414472026579,4478.853776567755,supported segment-product estimate with shrinkage,1,Extended Support Type 2,0.6975628929949385,7876.9709952929725,5494.682675513785,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.6710464857400389,6068.815321944652,4072.4571943962615,supported segment-product estimate with shrinkage,3
C00018,Installation Type 2,0.8091816694209241,7139.734808663487,5777.3425316970015,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.8009049709851888,8028.4693261822285,6430.040992741456,supported segment-product estimate with shrinkage,2,Installation Type 1,0.7447731518637284,15785.957229037464,11756.95712065624,supported segment-product estimate with shrinkage,3
C00019,Personal Safety Type 2,0.66043192339033,375.08446593466283,247.71775527106408,supported segment-product estimate with shrinkage,1,Premium Standard Type 2,0.6525473401418468,1143.3203037982921,746.0706231737437,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.6488680151854025,1780.1286282675915,1155.0685297987052,supported segment-product estimate with shrinkage,3
C00020,Core Basic Type 1,0.7314838047089514,499.55301648773815,365.41494115428424,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.7051568225475792,648.4318206216229,457.24612226828543,supported segment-product estimate with shrinkage,2,Installation Type 2,0.6158936535102381,3671.2563376499156,2261.1034787678227,supported segment-product estimate with shrinkage,3
C00021,Core Basic Type 1,0.5606656513688394,456.3105827697609,255.8376701151027,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.5482550196855895,760.9226034324619,417.17963692407443,supported segment-product estimate with shrinkage,2,Controllers Type 2,0.494399366067968,2695.3923228253825,1332.600255709337,supported segment-product estimate with shrinkage,3
C00022,Repair Kits Type 1,0.8080241742997817,1058.3632704869774,855.1831077444564,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.7686530506064541,846.2749786571845,650.4918439967566,supported segment-product estimate with shrinkage,2,Core Advanced Type 2,0.7190194051335504,755.4681580904485,543.1962656275333,supported segment-product estimate with shrinkage,3
C00023,Sensors Type 2,0.5507371931468786,4774.635276994954,2629.5692307522704,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.5048002334254192,636.5554378393315,321.3333336095145,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.4367228764026648,4742.906191485246,2071.3356344534445,supported segment-product estimate with shrinkage,3
C00024,Repair Kits Type 2,0.7309951469897126,795.806803799487,581.7309115188194,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.7144776530930537,390.79208992465186,279.21221525669483,supported segment-product estimate with shrinkage,2,Premium Standard Type 1,0.6223820373595504,932.0669926550133,580.1017538442163,supported segment-product estimate with shrinkage,3
C00025,Training Type 2,0.5669073983162485,2155.432605052613,1221.9306903763907,supported segment-product estimate with shrinkage,1,Calibration Kits Type 2,0.5488605820594964,604.9820346140575,332.05079165381,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.5447813173774193,1444.759180532109,787.0778096634031,supported segment-product estimate with shrinkage,3
C00026,Core Advanced Type 1,0.6803523260121449,173.40101828068265,117.9737861201369,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.635812781034721,142.6103797504191,90.67350215353163,supported segment-product estimate with shrinkage,2,Repair Kits Type 2,0.6056316570480139,245.67676833206377,148.78962830314882,supported segment-product estimate with shrinkage,3
C00027,Installation Type 1,0.5319485342225909,4973.377618097803,2645.5809340825667,supported segment-product estimate with shrinkage,1,Training Type 1,0.4175525654019806,4333.469862894495,1809.4514583437656,supported segment-product estimate with shrinkage,2,Installation Type 2,0.34113982170591234,3143.2770689409076,1072.296978870784,supported segment-product estimate with shrinkage,3
C00028,Training Type 2,0.7061477809955685,1514.6181089453999,1069.5442166874984,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6744552659390664,1988.7515075156039,1341.3239268881557,supported segment-product estimate with shrinkage,2,Monitoring Type 2,0.6724486186820433,949.2192165634618,638.3011510045512,supported segment-product estimate with shrinkage,3
C00029,Premium Standard Type 2,0.6841223711716686,4855.700916552659,3321.8936247324496,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6609037778627925,8132.8978464726715,5375.062911705958,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.5946204296005464,4609.671005120097,2741.0045533816947,supported segment-product estimate with shrinkage,3
C00030,Core Replacement Type 2,0.7363662566143919,262.05531792058514,192.96869348307567,low-support segment-product estimate with shrinkage,1,Monitoring Type 2,0.666507858063458,679.0619608049371,452.60013298847053,supported segment-product estimate with shrinkage,2,Preventive Kits Type 1,0.6285297269357902,331.58957528216297,208.41390520685255,supported segment-product estimate with shrinkage,3
C00031,Premium Standard Type 2,0.6535278769860062,2566.8631684623056,1677.5166369987437,supported segment-product estimate with shrinkage,1,Calibration Kits Type 1,0.6218000217216666,989.8753766858765,615.5045307250209,supported segment-product estimate with shrinkage,2,Monitoring Type 2,0.5959124215825988,4184.111235898861,2493.3638587554506,supported segment-product estimate with shrinkage,3
C00032,Premium Custom Type 1,0.8031214633126595,2315.490538131079,1859.6201492704497,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.7548710583647191,2009.0362590360328,1516.563327151626,supported segment-product estimate with shrinkage,2,Preventive Kits Type 1,0.72357090437539,775.358530472999,561.0268731095211,supported segment-product estimate with shrinkage,3
C00033,Training Type 2,0.7532789916282671,9693.533299237104,7301.9349889643545,supported segment-product estimate with shrinkage,1,Premium Custom Type 1,0.7033080686725484,4752.488552615724,3342.4635453285596,supported segment-product estimate with shrinkage,2,Installation Type 2,0.6937811387286317,8723.724307972792,6052.355384340008,supported segment-product estimate with shrinkage,3
C00034,Training Type 1,0.7347213940286662,4633.486845807477,3404.321914565157,supported segment-product estimate with shrinkage,1,Premium Standard Type 2,0.7073478876115286,1222.5156044459543,864.7438303769768,supported segment-product estimate with shrinkage,2,Installation Type 2,0.6954079946096665,3360.8940208338922,2337.192571123716,supported segment-product estimate with shrinkage,3
C00035,Core Basic Type 2,0.7219350297298165,562.9370370924551,406.40396660935636,supported segment-product estimate with shrinkage,1,Core Basic Type 1,0.6969926886771267,737.3664694022093,513.9390380490062,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.6866167186750739,5444.066855719385,3737.987320721771,supported segment-product estimate with shrinkage,3
C00036,Core Basic Type 1,0.6560058777759837,338.8375642237148,222.2794337420543,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.5652168551573302,282.9446403522139,159.92507980350018,supported segment-product estimate with shrinkage,2,Repair Kits Type 2,0.5392054048240676,572.3172560584925,308.59655774081904,supported segment-product estimate with shrinkage,3
C00037,Extended Support Type 2,0.7947667799394758,7876.9709952929725,6260.354873605643,supported segment-product estimate with shrinkage,1,Monitoring Type 1,0.7550878388633913,6068.815321944652,4582.488645908224,supported segment-product estimate with shrinkage,2,Training Type 1,0.6806185662887752,9168.20674483547,6240.051730108996,supported segment-product estimate with shrinkage,3
C00038,Extended Support Type 2,0.8438361039694237,6222.331768955533,5250.628197520609,supported segment-product estimate with shrinkage,1,Installation Type 2,0.5859182530052102,4833.066049566101,2831.7816164205624,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.5679393582156375,2125.5713000221645,1207.1955999761662,supported segment-product estimate with shrinkage,3
C00039,Training Type 1,0.8644690314038908,9168.20674483547,7925.630804418537,supported segment-product estimate with shrinkage,1,Installation Type 2,0.805166007565489,7840.6542787908575,6313.028302355303,supported segment-product estimate with shrinkage,2,Controllers Type 2,0.8020845922201004,6097.786490943026,4890.940591033274,supported segment-product estimate with shrinkage,3
C00040,Installation Type 1,0.860221520879304,5456.7582301022785,4694.020863769241,supported segment-product estimate with shrinkage,1,Training Type 1,0.8477500323674316,4951.462175988765,4197.602219960589,supported segment-product estimate with shrinkage,2,Installation Type 2,0.7901288684811089,4234.492543299873,3345.794801829222,supported segment-product estimate with shrinkage,3
C00041,Compliance Safety Type 2,0.6650219523082666,239.1015866702354,159.00780396744415,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.5924362216352119,168.11242913192555,99.5958923248353,supported segment-product estimate with shrinkage,2,Personal Safety Type 2,0.5893778811027823,198.72328263045173,117.123107242525,supported segment-product estimate with shrinkage,3
C00042,Installation Type 1,0.7706439661649221,3360.6204452270367,2589.84186868469,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6078409866566978,2323.202235597797,1412.137539088811,supported segment-product estimate with shrinkage,2,Sensors Type 2,0.5361718667702734,1908.7777640670956,1023.4329370094431,supported segment-product estimate with shrinkage,3
C00043,Premium Plus Type 2,0.8358038816747829,7120.514513070366,5951.353669545839,supported segment-product estimate with shrinkage,1,Extended Support Type 2,0.8289287480713797,13387.68216966765,11097.434620480139,supported segment-product estimate with shrinkage,2,Installation Type 1,0.8162462919071959,22991.314430188122,18766.57514971346,supported segment-product estimate with shrinkage,3
C00044,Personal Safety Type 2,0.6723727178040275,234.89890601451782,157.93961584617418,supported segment-product estimate with shrinkage,1,Premium Standard Type 1,0.60983218037849,413.5891360766893,252.2199646345034,low-support segment-product estimate with shrinkage,2,Core Basic Type 1,0.5369382434959588,228.5639182325577,122.72470878234348,supported segment-product estimate with shrinkage,3
C00045,Premium Standard Type 2,0.4435348634147982,480.41075086784804,213.07891676917163,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.4322026358283139,244.43932535335895,105.64732071781654,supported segment-product estimate with shrinkage,2,Installation Type 1,0.3885911875573437,2679.097791742958,1041.0737924756531,supported segment-product estimate with shrinkage,3
C00046,Personal Safety Type 2,0.7632702027406777,213.9172442327499,163.27665837525808,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.691000896556897,293.9994923589936,203.15391280733718,supported segment-product estimate with shrinkage,2,Compliance Safety Type 2,0.572128772245363,257.3827879408078,147.256098461663,supported segment-product estimate with shrinkage,3
C00047,Personal Safety Type 2,0.5996181948836122,150.70997593679647,90.36844372217453,supported segment-product estimate with shrinkage,1,Core Replacement Type 1,0.5796851879238947,133.8212170048218,77.5741773276444,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.5697264020357622,755.4231986599024,430.384540986853,supported segment-product estimate with shrinkage,3
C00048,Personal Safety Type 2,0.6593967223607597,207.10000237243946,136.56106276529215,supported segment-product estimate with shrinkage,1,Core Replacement Type 2,0.6547083365476671,271.2125796710887,177.5651368872601,supported segment-product estimate with shrinkage,2,Compliance Safety Type 2,0.6503844534055774,249.18036030405133,162.06303243575525,supported segment-product estimate with shrinkage,3
C00049,Installation Type 2,0.7341946521675146,5463.996681851992,4011.6371432767774,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.7239288015616274,4257.529947916506,3082.1485528079343,supported segment-product estimate with shrinkage,2,Training Type 1,0.6535276382204854,6389.141703113001,4175.480687491449,supported segment-product estimate with shrinkage,3
C00050,Premium Plus Type 2,0.6418689090500078,3572.290081273368,2292.9419372771004,supported segment-product estimate with shrinkage,1,Controllers Type 2,0.607053256818151,6097.786490943026,3701.681148708689,supported segment-product estimate with shrinkage,2,Monitoring Type 2,0.5598064628268306,4340.902609324261,2430.065335201574,supported segment-product estimate with shrinkage,3
C00051,Preventive Kits Type 1,0.6605600498684991,231.02266266883328,152.60434157327796,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.6534648152818207,165.60765773649746,108.21877747203528,supported segment-product estimate with shrinkage,2,Core Advanced Type 2,0.6495398673665557,136.89249197008027,88.91713107772323,supported segment-product estimate with shrinkage,3
C00052,Calibration Kits Type 2,0.3246900594166625,259.07255103835547,84.11828198986997,supported segment-product estimate with shrinkage,1,Core Replacement Type 2,0.3114994569228755,215.26029736020996,67.05346572476209,supported segment-product estimate with shrinkage,2,Installation Type 1,0.3066133280155231,1892.1828680497456,580.1684863866899,supported segment-product estimate with shrinkage,3
C00053,Personal Safety Type 2,0.5698915922495676,375.08446593466283,213.75748351958373,supported segment-product estimate with shrinkage,1,Calibration Kits Type 1,0.5139333029455848,560.4140920450684,288.01546534197297,supported segment-product estimate with shrinkage,2,Core Basic Type 2,0.4815854742504277,410.167648514377,197.530781531979,supported segment-product estimate with shrinkage,3
C00054,Core Basic Type 1,0.6591801150981047,764.2998383741697,503.81125542894796,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.6015640826716501,638.2248183889502,383.9331274124293,supported segment-product estimate with shrinkage,2,Repair Kits Type 1,0.5749096179563072,1274.5113630470528,732.7288408103535,supported segment-product estimate with shrinkage,3
C00055,Compliance Safety Type 2,0.8223190641096748,138.95315361518524,114.26382723592701,supported segment-product estimate with shrinkage,1,Calibration Kits Type 1,0.7472678064496225,159.19185636926298,118.95894931370252,supported segment-product estimate with shrinkage,2,Premium Standard Type 1,0.7163484857591701,233.01674816375333,166.9211947036306,supported segment-product estimate with shrinkage,3
C00056,Core Advanced Type 1,0.5334348581403566,795.8476198569376,424.53286219972597,supported segment-product estimate with shrinkage,1,Extended Support Type 2,0.49971206654649447,4128.422524942933,2063.0225515163297,supported segment-product estimate with shrinkage,2,Monitoring Type 2,0.4739432376338101,2253.8411448527168,1068.1927693037896,supported segment-product estimate with shrinkage,3
C00057,Core Replacement Type 2,0.45999553926422804,280.2811253855924,128.9280674173303,supported segment-product estimate with shrinkage,1,Calibration Kits Type 2,0.4365603311955066,425.71927098501465,185.8521459375276,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.38716726576375715,1969.2427488232431,762.4263306870002,supported segment-product estimate with shrinkage,3
C00058,Core Replacement Type 2,0.8122721688378828,615.3405155235353,499.82397511812286,low-support segment-product estimate with shrinkage,1,Core Replacement Type 1,0.8018491374692512,454.00237652524225,364.0414140257557,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.7597251930573896,1128.0679264507644,857.0216232046562,supported segment-product estimate with shrinkage,3
C00059,Preventive Kits Type 1,0.6007939046023808,555.656844529717,333.83524524404675,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.5798957759311777,570.3667304660132,330.7532577289176,supported segment-product estimate with shrinkage,2,Core Basic Type 1,0.5486868605285709,377.1721786896191,206.94941860392825,supported segment-product estimate with shrinkage,3
C00060,Training Type 1,0.7772863321982227,6870.535925936975,5340.373670107671,supported segment-product estimate with shrinkage,1,Extended Support Type 2,0.7160387438443029,5658.59283162201,4051.771703081001,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.6822888780061168,2652.9705604850074,1810.0923070965746,supported segment-product estimate with shrinkage,3
C00061,Core Advanced Type 2,0.7711878182008385,114.85968538815936,88.57839017372935,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.6538660492507793,138.95315361518524,90.85674958529782,supported segment-product estimate with shrinkage,2,Calibration Kits Type 1,0.6522221563932621,159.19185636926298,103.82845584140715,supported segment-product estimate with shrinkage,3
C00062,Premium Standard Type 1,0.7143528358579011,289.6220396899598,206.8923253794724,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.6307952829782183,143.5420593838139,90.5456539682891,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.621388964332682,480.7420722950041,298.7278184145399,supported segment-product estimate with shrinkage,3
C00063,Installation Type 1,0.6508536191929308,8193.579614623262,5332.82094632297,supported segment-product estimate with shrinkage,1,Training Type 2,0.5192688553872986,4117.797745441258,2138.2441219916805,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.503899702953257,2018.8496849478597,1017.2977565525031,supported segment-product estimate with shrinkage,3
C00064,Core Advanced Type 1,0.8648091400080347,478.52245738979184,413.8305948497973,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.770024059924402,393.55172215308914,303.0442948825619,supported segment-product estimate with shrinkage,2,Calibration Kits Type 1,0.7628741780678965,542.4852847509768,413.8480157183302,supported segment-product estimate with shrinkage,3
C00065,Compliance Safety Type 2,0.8762058404813715,154.16360942068684,135.0790549640948,supported segment-product estimate with shrinkage,1,Repair Kits Type 2,0.7716782177515954,220.72987565116682,170.3324370470237,supported segment-product estimate with shrinkage,2,Controllers Type 2,0.6323266265468948,663.4066913610068,419.4897151769424,supported segment-product estimate with shrinkage,3
C00066,Sensors Type 1,0.7726028970316027,3373.6893204201524,2606.5221426411886,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.7140763989550377,3205.177020531463,2288.741264834544,supported segment-product estimate with shrinkage,2,Training Type 2,0.5940706068605753,3182.9345040901903,1890.8878324423238,supported segment-product estimate with shrinkage,3
C00067,Monitoring Type 2,0.9338568262428605,7308.774411026432,6825.348875206176,supported segment-product estimate with shrinkage,1,Training Type 2,0.8636692641938573,11554.605822880352,9979.357909097133,supported segment-product estimate with shrinkage,2,Installation Type 2,0.8331191448355258,10398.602096310779,8663.274485963342,supported segment-product estimate with shrinkage,3
C00068,Core Basic Type 1,0.6862746093002239,338.8375642237148,232.53561700386942,supported segment-product estimate with shrinkage,1,Core Advanced Type 1,0.6464053958704332,435.60365148336086,281.5765507797081,supported segment-product estimate with shrinkage,2,Repair Kits Type 2,0.6201710029063136,572.3172560584925,354.93456667038475,supported segment-product estimate with shrinkage,3
C00069,Premium Standard Type 1,0.6850308374662867,413.5891360766893,283.32131225357244,low-support segment-product estimate with shrinkage,1,Core Replacement Type 2,0.6531318675382444,262.05531792058514,171.15667919180012,low-support segment-product estimate with shrinkage,2,Compliance Safety Type 2,0.6054103133027219,367.2628318098378,222.34470607043875,supported segment-product estimate with shrinkage,3
C00070,Training Type 2,0.6467060173491118,3807.328091930815,2462.2219870739705,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.6407486451336452,869.0543676938279,556.845408647297,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.6323177782693988,1671.185161944081,1056.7200886772669,supported segment-product estimate with shrinkage,3
C00071,Extended Support Type 2,0.8916588424186096,3883.1338887978136,3462.4306682419324,supported segment-product estimate with shrinkage,1,Monitoring Type 1,0.8163661273235364,2932.4318097446935,2393.9380001616246,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.8154228437991025,2315.490538131079,1888.1038793927587,supported segment-product estimate with shrinkage,3
C00072,Premium Standard Type 1,0.5387517305015396,1356.305722063881,730.712054851056,supported segment-product estimate with shrinkage,1,Training Type 1,0.532906921302645,8477.23252901876,4517.575888206023,supported segment-product estimate with shrinkage,2,Controllers Type 2,0.5091735815986275,5486.267632653326,2793.4625401267167,supported segment-product estimate with shrinkage,3
C00073,Installation Type 1,0.8122672615114,3254.8642277197364,2643.819652841328,supported segment-product estimate with shrinkage,1,Training Type 2,0.7670415945801197,1954.4407266142719,1499.1373314545388,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.7319512008692558,2537.5025019071045,1857.3280034796462,supported segment-product estimate with shrinkage,3
C00074,Core Basic Type 1,0.7410767769832456,411.2589994483848,304.7744938165634,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.7364198642222283,2355.0266315997137,1734.2883922823928,supported segment-product estimate with shrinkage,2,Sensors Type 1,0.7264322625806844,2478.8422434825725,1800.7109795136248,supported segment-product estimate with shrinkage,3
C00075,Compliance Safety Type 2,0.5285297232612853,316.7541171858282,167.41396589809852,supported segment-product estimate with shrinkage,1,Preventive Kits Type 1,0.48285307780993864,441.87195546247057,213.35923369295003,supported segment-product estimate with shrinkage,2,Personal Safety Type 2,0.4696275847040688,263.2622343936727,123.63520728209694,supported segment-product estimate with shrinkage,3
C00076,Core Basic Type 2,0.661959557467781,104.58901880269919,69.23370060262418,supported segment-product estimate with shrinkage,1,Calibration Kits Type 2,0.659595116938216,194.8597805232252,128.52855972077182,supported segment-product estimate with shrinkage,2,Preventive Kits Type 1,0.6162584919237086,207.51184584649428,127.88093717766567,supported segment-product estimate with shrinkage,3
C00077,Sensors Type 1,0.6845496408575957,6430.617162879434,4402.076669341807,supported segment-product estimate with shrinkage,1,Training Type 1,0.647474268918688,9168.20674483547,5936.17795940773,supported segment-product estimate with shrinkage,2,Controllers Type 2,0.6396257199552066,6097.786490943026,3900.301074402566,supported segment-product estimate with shrinkage,3
C00078,Training Type 2,0.621485166620703,3670.815046106998,2281.3571005635913,supported segment-product estimate with shrinkage,1,Installation Type 2,0.5383397516741179,4455.640415594914,2398.648354880529,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.5029172186944294,1992.4217508161266,1002.0232053867319,supported segment-product estimate with shrinkage,3
C00079,Training Type 2,0.6795763283604407,6663.960514150872,4528.669818545604,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6201220366911661,4839.59520725586,3001.13963668431,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.6129254546316514,5439.695723371887,3334.1279743055634,supported segment-product estimate with shrinkage,3
C00080,Controllers Type 2,0.6161440777784661,3394.034075689011,2091.213995514094,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.5659895386379841,3400.506221620598,1924.6509475106366,supported segment-product estimate with shrinkage,2,Sensors Type 1,0.5239364788526757,3579.2879614497665,1875.3195313217623,supported segment-product estimate with shrinkage,3
C00081,Training Type 2,0.5651878233820237,8252.028894541245,4663.946249391333,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.560923643104105,8350.860657975152,4684.1951833261655,supported segment-product estimate with shrinkage,2,Sensors Type 1,0.5209678275924955,8101.313234477014,4220.523556411823,supported segment-product estimate with shrinkage,3
C00082,Core Replacement Type 2,0.7145472836805827,352.0990800882644,251.59144126350125,low-support segment-product estimate with shrinkage,1,Sensors Type 2,0.6549180698934375,2044.5436238961356,1339.0085639749914,supported segment-product estimate with shrinkage,2,Core Advanced Type 1,0.6441352712305028,415.6967174186194,267.76491782407214,supported segment-product estimate with shrinkage,3
